"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1765988425864552693","Fri Mar 08 06:30:25 +0000 2024","7","CW/ ojol the game Lihatlah kuburan terbang guys https://t.co/pTTasCRalH","1765988425864552693","https://pbs.twimg.com/media/GIINHDGbQAAiw1Q.jpg","","in","Indonesia","0","9","0","https://x.com/tanyakanrl/status/1765988425864552693","1331650559518990336","tanyakanrl"
"1765548308943299001","Thu Mar 07 01:21:33 +0000 2024","3","ojol the game tanyarl kalo nerobos depan pulici bakal ditilang gak? https://t.co/MwZ6NtCoTG","1765548308943299001","https://pbs.twimg.com/media/GIB80yXaAAAu6Iw.jpg","","in","Indonesia","0","12","0","https://x.com/tanyakanrl/status/1765548308943299001","1331650559518990336","tanyakanrl"
"1766393567784927547","Sat Mar 09 09:20:19 +0000 2024","20"," CW // OJOL THE GAME Spill dong penghasilan ojol tertinggi mu ini punya sender hehe https://t.co/YGsw4nfQmf","1766393567784927547","https://pbs.twimg.com/media/GIN9ldgbgAA7ylz.jpg","","in","Indonesia","0","11","1","https://x.com/tanyakanrl/status/1766393567784927547","1331650559518990336","tanyakanrl"
"1770843011729035738","Thu Mar 21 16:00:49 +0000 2024","5","GAISSS AKU TAU WAJAH ASLI NENG KUNTI OJOL THE GAME sosoknya ternyata biutipul natural dan ternyata neng kunti nya memakai wig untuk menakuti kita ( lihatlah rambut asli nya bondol ges ) https://t.co/9w1oSON1l8","1770843011729035738","https://pbs.twimg.com/media/GJNMVUhXcAAWVCK.jpg","","in","kinda nsfw","0","1","0","https://x.com/sadsieh/status/1770843011729035738","1327228317703962624","sadsieh"
"1771174681909047433","Fri Mar 22 13:58:45 +0000 2024","2","persiapan main ojol the game hingga sahur tiba https://t.co/Q110A5i6nL","1771174681909047433","https://pbs.twimg.com/media/GJR5-WBbMAAST42.jpg","","in","","0","0","0","https://x.com/bucinyk/status/1771174681909047433","1355557497138946053","bucinyk"
"1765600901367316517","Thu Mar 07 04:50:32 +0000 2024","8"," cw//ojol the game narik dulu guizzz~ eh btw kalian pernah kepikiran gk sih kl yg nyiptain game ini tuh introvert? bcs energinya cepet bgt habisnya https://t.co/F0LvJ45HHf","1765600901367316517","https://pbs.twimg.com/media/GICsqHBa0AAkXUt.jpg","","in","Indonesia","0","6","0","https://x.com/tanyakanrl/status/1765600901367316517","1331650559518990336","tanyakanrl"
"1765643626003231098","Thu Mar 07 07:40:19 +0000 2024","12"," ️ OJOL THE GAME ️ Woi penumpang gue awal diangkut dia cewe buset ternyata aslinya lanang lo ngapa pake rok mini mas mana badannya bagus pula https://t.co/ww2U5wCWu6","1765643626003231098","https://pbs.twimg.com/media/GIDN8oUbsAAWons.jpg","","in","Indonesia","0","6","1","https://x.com/tanyakanrl/status/1765643626003231098","1331650559518990336","tanyakanrl"
"1764650993827160447","Mon Mar 04 13:55:57 +0000 2024","8","cw // ojol the game sender tadi abis nganterin penumpang yg mau ketemuan sama pacarnya nih xixixi bikin iri saja ️ https://t.co/1m0QKvYHhV","1764650993827160447","https://pbs.twimg.com/media/GH1MuTabAAAZ08R.jpg","","in","","0","5","0","https://x.com/convomf/status/1764650993827160447","1314975287294083073","convomf"
"1765633533530501618","Thu Mar 07 07:00:12 +0000 2024","9"," OJOL THE GAME HELP SENDER DAPAT ORDERAN DARI DUNIA LAIN. JALAN BUNTU GABISA LEWAT TBL TBL TAKUT BANGET LOH https://t.co/leo2PHOZ8b","1765633533530501618","https://pbs.twimg.com/media/GIDKVn3a8AA1ZYa.jpg","","in","Indonesia","0","16","0","https://x.com/tanyakanrl/status/1765633533530501618","1331650559518990336","tanyakanrl"
"1783815810202689739","Fri Apr 26 11:10:05 +0000 2024","2","-rl heiho ‼️ ak datang mencari anomali baik ‍️ sedikit info aku suka aespa &amp; enhypen nonton windah basudara ak jg suka main mlbb (spam brawl) plato &amp; ojol the game. absen yh yg mw berteman ‍️ homophobic dni ‼️ (cont..) https://t.co/EYJrhE3kME","1783815810202689739","https://pbs.twimg.com/media/GMFjBjMa4AABlQ_.jpg","","in","DKI Jakarta, Indonesia","0","25","0","https://x.com/ssefnum/status/1783815810202689739","1331620633726259200","ssefnum"
"1776851211054141649","Sun Apr 07 05:55:15 +0000 2024","0","-rl hi ! dalam misi mencari teman baru ‍️ aku suka aespa enhypen illit newjeans ive &amp;&amp; aku juga part of fwb (fans windut basudara). aku suka main mlbb plato &amp; ojol the game. lirik ak pls janji rajin jbjb no skem minor &amp; homophobic dni yaa ‼️ https://t.co/34kQQ2Q5JT","1776851211054141649","https://pbs.twimg.com/media/GKikwkUbcAEpA8j.jpg","","in","DKI Jakarta, Indonesia","0","17","0","https://x.com/ssefnum/status/1776851211054141649","1331620633726259200","ssefnum"
"1789140552010862598","Sat May 11 03:48:42 +0000 2024","28","【OJOL THE GAME &amp; PERSONA 5 ROYAL】 2 stream hari ini! Siang kerja jadi ojol. Malam jadi maling! ️ 11 Mei 2024 ⏰ 15.00 WIB (Ojol the Game) &amp; 19.00 WIB (Persona 5 Royal) di reply #KoukiHour https://t.co/K5NLglpxf6","1789140552010862598","https://pbs.twimg.com/media/GNRN2FtagAADXB8.jpg","","in","Gouma, Oro","1","1","3","https://x.com/KuromizuKouki/status/1789140552010862598","1759856676474355713","KuromizuKouki"
"1768478018086027382","Fri Mar 15 03:23:10 +0000 2024","2","tw // ojol the game tanyarl kalo nginjek motor lain gini cara balik ke jalan gimana? motor sender nyangkut gabisa digas https://t.co/h50FRFPimU","1768478018086027382","https://pbs.twimg.com/media/GIrlYciaEAAytFT.jpg","","in","Indonesia","0","1","0","https://x.com/tanyarlfes/status/1768478018086027382","1371650588","tanyarlfes"
"1766313007947432353","Sat Mar 09 04:00:12 +0000 2024","4"," cw / / ojol the game emang bole dapet orderan se 15M ini https://t.co/Pg5xEEwedK","1766313007947432353","https://pbs.twimg.com/media/GIM0UVqbAAAwEp8.jpg","","in","Indonesia","0","9","0","https://x.com/tanyakanrl/status/1766313007947432353","1331650559518990336","tanyakanrl"
"1766666809112174873","Sun Mar 10 03:26:05 +0000 2024","2"," ojol the game guys kalian ikutin saran yang banyakin duit lewat part time itu gak? aku udah berapa kali aktifin tapi yg pesen gak pernah lebih 14k aku udah nunggu set jam gak nambah nambah DAN ITU BOSEN BANGET harus nunggu berjam jam dulu baru ada tawaran gede ya? https://t.co/aTvKi3j9TB","1766666809112174873","https://pbs.twimg.com/media/GIR2GPEbMAAA9TZ.jpg","","in","","0","2","0","https://x.com/convomf/status/1766666809112174873","1314975287294083073","convomf"
"1775099150461485385","Tue Apr 02 09:53:11 +0000 2024","16","Buat besok ya gaes yaaa.. Rabu 3 April 2024 14:30 ⏰ Ojol The Game https://t.co/ndmJWYx9jV https://t.co/vPZJTVbXEr","1775099150461485385","https://pbs.twimg.com/media/GKJrDC9a4AA_DI1.jpg","","in","Indonesia","0","1","2","https://x.com/RaitoRisuna/status/1775099150461485385","1720744978975260673","RaitoRisuna"
"1784865723497812475","Mon Apr 29 08:42:04 +0000 2024","3","ini ojol the game irl kahh grinding 3 hari 3 malam utk bisa upgrade motor https://t.co/8Js6UHjUXB","1784865723497812475","https://pbs.twimg.com/media/GMUd58YXAAAdMX3.jpg","","in","","0","1","0","https://x.com/fettucikini/status/1784865723497812475","1328723034165768192","fettucikini"
"1775126504609137023","Tue Apr 02 11:41:53 +0000 2024","0","EH IYA COK PEMBARUAN OJOL THE GAME asik mabar️️ https://t.co/ZBu1YVRsDL","1775126504609137023","https://pbs.twimg.com/media/GKKEJiVbsAAhEbC.jpg","","in","Tangerang, Indonesia","0","3","0","https://x.com/hinaylives/status/1775126504609137023","1475104285805334529","hinaylives"
"1771890174601175412","Sun Mar 24 13:21:52 +0000 2024","8","Cw // ojol the game Udah pada tau belum sekarang tempat istirahat bisa duduk dan ada macam2 ekspresinya? https://t.co/NsfyR6AvMz","1771890174601175412","https://pbs.twimg.com/media/GJcEuJeb0AAzjBg.jpg","","in","Indonesia","0","7","1","https://x.com/tanyarlfes/status/1771890174601175412","1371650588","tanyarlfes"
"1786622047139082312","Sat May 04 05:01:04 +0000 2024","28","【OJOL THE GAME】 Sesuai titik kan ya? Jangan lupa bintang 5 ya nanti! ️ 4 Mei 2024 ⏰ 15.00 WIB di reply #KoukiHour https://t.co/7dJaa59LkB","1786622047139082312","https://pbs.twimg.com/media/GMtbRxzaQAAe-p2.jpg","","in","Gouma, Oro","0","5","3","https://x.com/KuromizuKouki/status/1786622047139082312","1759856676474355713","KuromizuKouki"
"1769677638921273413","Mon Mar 18 10:50:02 +0000 2024","1","menyelesaikan misi ojol the game sambil ngebuburit https://t.co/8WGw6jfcbD","1769677638921273413","https://pbs.twimg.com/ext_tw_video_thumb/1769677589147496448/pu/img/2XhqdVCQry5X8lDG.jpg","","in","","0","2","0","https://x.com/DaimonHaunts/status/1769677638921273413","212065532","DaimonHaunts"
"1770365736344789382","Wed Mar 20 08:24:18 +0000 2024","7","⌜DONATHON #22⌟ Mencari mister egg - Ojol the game ️ : Picrew : Rabu 20 Maret 2023 ⌚ : 15.30 WIB : https://t.co/fG3iS4WrD7 https://t.co/Hrad7f2c5E","1770365736344789382","https://pbs.twimg.com/media/GJGaOJtaoAA4TKt.jpg","","in","Usagi Kingdom","0","0","0","https://x.com/Winnieandreena/status/1770365736344789382","1597904374231015424","Winnieandreena"
"1775465340522406279","Wed Apr 03 10:08:18 +0000 2024","0","Kamu main game ini gak? Gim Ojol The Game mendapat update terbaru dengan versi 2.5.9. Menariknya di update terbaru terdapat fitur multiplayer yang bisa dipakai untuk mabar alias main bareng. Ojol The Game memang viral dan banyak digandrungi. Bahkan YouTuber Game Windah https://t.co/taY309qcfH","1775465340522406279","https://pbs.twimg.com/media/GKO4K-6bkAAwRUN.jpg","","in","Jakarta Capital Region, Indone","1","0","0","https://x.com/medcom_id/status/1775465340522406279","902837643024539651","medcom_id"
"1773261452394078638","Thu Mar 28 08:10:50 +0000 2024","6"," masih pada main ojol the game ga?","1773261452394078638","","","in","","10","72","0","https://x.com/convomf/status/1773261452394078638","1314975287294083073","convomf"
"1774898124152246414","Mon Apr 01 20:34:23 +0000 2024","3","kalian masih main ojol the game? ","1774898124152246414","","","in","","2","39","0","https://x.com/convomf/status/1774898124152246414","1314975287294083073","convomf"
"1764206732157546601","Sun Mar 03 08:30:36 +0000 2024","14","Penghasilan di ojol the game ngga bisa ditarik ke rekening ya? ","1764206732157546601","","","in","","6","15","1","https://x.com/convomf/status/1764206732157546601","1314975287294083073","convomf"
"1764101944539504963","Sun Mar 03 01:34:13 +0000 2024","3"," 6 4km tarif 6k yay or nay? (konteks: ojol the game)","1764101944539504963","","","in","","1","11","0","https://x.com/convomf/status/1764101944539504963","1314975287294083073","convomf"
"1763809564590522504","Sat Mar 02 06:12:24 +0000 2024","0"," ojol the game nyedot data internetnya banyak gak?","1763809564590522504","","","in","","0","4","0","https://x.com/convomf/status/1763809564590522504","1314975287294083073","convomf"
"1786056378177757656","Thu May 02 15:33:18 +0000 2024","0","Ojol the Game Jadi Gim Gratis Ponsel Terfavorit Sebulan Sudah Diunduh 2 Juta Kali https://t.co/p2KML9aXBm #beritajogja #jogja #jogjaistimewa https://t.co/vrVMXW9F9j","1786056378177757656","https://pbs.twimg.com/media/GMlYz6ZbQAAj2B1.jpg","","in","Yogyakarta, Indonesia","0","0","0","https://x.com/Harian_Jogja/status/1786056378177757656","118371948","Harian_Jogja"
"1776665449843044739","Sat Apr 06 17:37:06 +0000 2024","2","bro pikir hidup di dunia ojol the game","1776665449843044739","","","in","","0","0","0","https://x.com/itadorifilm/status/1776665449843044739","1467185735719534599","itadorifilm"
"1776636343755657458","Sat Apr 06 15:41:27 +0000 2024","3","ayok mabar ojol the game","1776636343755657458","","","in","","0","7","0","https://x.com/inijowi/status/1776636343755657458","1233726851358445568","inijowi"
"1774331048744353897","Sun Mar 31 07:01:02 +0000 2024","3","ga sabar kebut-kebutan ntar kalau pengerjaan fitur mabar Ojol The Game selesai.","1774331048744353897","","","in","𓍼 જ⁀➴ ","0","2","2","https://x.com/cxuelonemy/status/1774331048744353897","1606468172672294912","cxuelonemy"
"1766703052021743880","Sun Mar 10 05:50:06 +0000 2024","1"," guys kalo aplikasi ojol the game aku hapus datanya bisa dimainin lagi ga? ini aku udah update tapi ga bisa main ngestuck di background ijo terus tapi aku lupa id nya...","1766703052021743880","","","in","Indonesia","1","1","0","https://x.com/tanyakanrl/status/1766703052021743880","1331650559518990336","tanyakanrl"
"1795333697287377291","Tue May 28 05:58:03 +0000 2024","1","masih pada main ojol the game ga? ","1795333697287377291","","","in","Indonesia","2","34","1","https://x.com/tanyarlfes/status/1795333697287377291","1371650588","tanyarlfes"
"1766815032124588497","Sun Mar 10 13:15:04 +0000 2024","2","tanyarl cara isi energi di ojol the game gimana ygy?","1766815032124588497","","","in","Indonesia","0","2","0","https://x.com/tanyakanrl/status/1766815032124588497","1331650559518990336","tanyakanrl"
"1765230405463298398","Wed Mar 06 04:18:19 +0000 2024","3","Duit di ojol the game bisa dikasihin ke akun lain gasih aku merasa kasihan betul sama adekku punya dia gabisa redeem code pdhl udah diperbarui jadi dia masih pake hp butut ","1765230405463298398","","","in","","0","2","1","https://x.com/convomf/status/1765230405463298398","1314975287294083073","convomf"
"1772637076522995988","Tue Mar 26 14:49:47 +0000 2024","3","ternyata ojol the game seru bgt WKWKWK","1772637076522995988","","","in","Gairdo's Little Heart","0","1","0","https://x.com/jesiicans/status/1772637076522995988","4726620853","jesiicans"
"1768619497790079212","Fri Mar 15 12:45:22 +0000 2024","1"," guys game buat gantiin ojol the game dong bosen soalnya gitu2 aja","1768619497790079212","","","in","Indonesia","0","3","0","https://x.com/tanyakanrl/status/1768619497790079212","1331650559518990336","tanyakanrl"
"1782453881102008779","Mon Apr 22 16:58:16 +0000 2024","0","ojol the game mabarnya anomali kocak","1782453881102008779","","","in","Donegal, Ireland","0","2","0","https://x.com/diaumond/status/1782453881102008779","1132257602845401088","diaumond"
"1775752335752606016","Thu Apr 04 05:08:43 +0000 2024","3","gue td mau pesen ojol bukannya buka gojek malah ojol the game anying","1775752335752606016","","","in","London, England","0","6","0","https://x.com/cigrttsaftsex_/status/1775752335752606016","1515915595929493514","cigrttsaftsex_"
"1780494724132184068","Wed Apr 17 07:13:16 +0000 2024","0"," kalian masih pada main ojol the game ga si guys?","1780494724132184068","","","in","Indonesia","0","7","0","https://x.com/tanyakanrl/status/1780494724132184068","1331650559518990336","tanyakanrl"
"1775427046329774304","Wed Apr 03 07:36:08 +0000 2024","0","IH OJOL THE GAME UDH BISA MABAR????!!!!","1775427046329774304","","","in","here for KAIೀ⋆","0","3","0","https://x.com/114mil/status/1775427046329774304","877546796930613249","114mil"
"1791658037842731320","Sat May 18 02:32:18 +0000 2024","9","bangke gue kira gojo di ojol the game","1791658037842731320","","","in","PFP : @rangrarii","0","1","0","https://x.com/tojisopir/status/1791658037842731320","1133787209990004736","tojisopir"
"1775042136242860040","Tue Apr 02 06:06:38 +0000 2024","0","IH UDAH BISA MABAR YA OJOL THE GAME","1775042136242860040","","","in","𓇼 ⋆｡˚ 𓆝⋆｡˚ 𓇼","0","12","0","https://x.com/adeenavia/status/1775042136242860040","1368351699094491137","adeenavia"
"1769734898313810105","Mon Mar 18 14:37:34 +0000 2024","3","wkwkwk lucu bgt lilsuns pada nyuruh chenle main ojol the game ","1769734898313810105","","","in","","0","0","0","https://x.com/decikhcl/status/1769734898313810105","1518872802337918977","decikhcl"
"1770481009395646938","Wed Mar 20 16:02:21 +0000 2024","0","nyesel download ojol the game baru dapet 2 orderan dah uninstall wkwk","1770481009395646938","","","in","","0","1","0","https://x.com/sarcolineu/status/1770481009395646938","1366031729530597378","sarcolineu"
"1768759763893117296","Fri Mar 15 22:02:44 +0000 2024","0","Stress bgt bjirrr uda 5x ganti hotel terakhir kabarnya Ini staff SM pada ngapain ??? Main ojol the game kah ???? ","1768759763893117296","","","in","","0","0","0","https://x.com/0802mkleespace/status/1768759763893117296","3123330781","0802mkleespace"
"1770570775520846164","Wed Mar 20 21:59:03 +0000 2024","1","tutorial mengubah motor ninja ojol the game menjadi motor ninja di real life","1770570775520846164","","","in","","0","0","0","https://x.com/halfsat4n/status/1770570775520846164","1033351577204011008","halfsat4n"
"1766076454000087258","Fri Mar 08 12:20:13 +0000 2024","0","tanyarl Weh cara main ojol the game gmna sih? Sender newbie pas nerima orderan malah gatau alamat rumah cust. Mapsnya jg buta jir gada nama2 jalannya. Ini berarti kudu muterin semua jalan dong biar ketemu rumah custnya?","1766076454000087258","","","in","Indonesia","0","2","0","https://x.com/tanyakanrl/status/1766076454000087258","1331650559518990336","tanyakanrl"
"1775019963298062432","Tue Apr 02 04:38:32 +0000 2024","0","ada yg maw mabar ojol the game sama aku gak?","1775019963298062432","","","in","𝑒𝑛-𝑠𝑤𝑖𝑓𝑡 4𝑙𝑖𝑓𝑒","0","4","0","https://x.com/jjongseongie19/status/1775019963298062432","1634148482595590144","jjongseongie19"
"1775201106458824726","Tue Apr 02 16:38:20 +0000 2024","1","weeeee katanya ojol the game dah bisa mabar??","1775201106458824726","","","in","","0","1","0","https://x.com/minjitemcy/status/1775201106458824726","1538405750392778753","minjitemcy"
"1775184601117561069","Tue Apr 02 15:32:44 +0000 2024","0","ojol the game dah bisa mabar tp masih suka ngebug tbtb forced close","1775184601117561069","","","in","planet kucing","0","0","0","https://x.com/saphiterbunk/status/1775184601117561069","1375050877833125890","saphiterbunk"
"1783164132801597790","Wed Apr 24 16:00:33 +0000 2024","0","Ojol the game udah bisa di hapus kan ya?","1783164132801597790","","","in","Amsterdam, The Netherlands","0","0","0","https://x.com/artisankeen/status/1783164132801597790","1734462442401574912","artisankeen"
"1775868869011554716","Thu Apr 04 12:51:47 +0000 2024","0","keren amat yak ojol the game udh bisa mabar","1775868869011554716","","","in","𖢷 ｡ ˙ 트레저 — 베몬 ♡︩ ","0","1","0","https://x.com/baursbie/status/1775868869011554716","1520768347868057606","baursbie"
"1775160002736746671","Tue Apr 02 13:55:00 +0000 2024","0","ada yg free gak? aku mau ajak kalian mabar ojol the game :)","1775160002736746671","","","in","𝑒𝑛-𝑠𝑤𝑖𝑓𝑡 4𝑙𝑖𝑓𝑒","0","2","0","https://x.com/jjongseongie19/status/1775160002736746671","1634148482595590144","jjongseongie19"
"1795771469575950583","Wed May 29 10:57:36 +0000 2024","2","mana aplikasi ojol the game","1795771469575950583","","","in","baca padlet dulu","0","0","0","https://x.com/sagichild/status/1795771469575950583","1550709800010362882","sagichild"
"1766470521745813830","Sat Mar 09 14:26:06 +0000 2024","0"," ada yg punya map ojol the game ga? kmrn tu sender liat di tl tp lupa bookmark","1766470521745813830","","","in","Indonesia","0","1","0","https://x.com/tanyakanrl/status/1766470521745813830","1331650559518990336","tanyakanrl"
"1779440770816287126","Sun Apr 14 09:25:14 +0000 2024","3","pad! ada yg main ojol the game? mabar yuk! sender buat roomnya ntar","1779440770816287126","","","in","Jatinangor","0","2","0","https://x.com/DraftAnakUnpad/status/1779440770816287126","1209457724599095296","DraftAnakUnpad"
"1767931537130172886","Wed Mar 13 15:11:39 +0000 2024","0","kode ojol the game hari ini FNRP24","1767931537130172886","","","in","","0","2","0","https://x.com/neinjeolmi/status/1767931537130172886","1368709847684804609","neinjeolmi"
"1776102066512953527","Fri Apr 05 04:18:25 +0000 2024","0","IH OJOL THE GAME UDHBS MABAR YA","1776102066512953527","","","in","palestine will be free! 🇵🇸🤍","0","5","0","https://x.com/eunso___o/status/1776102066512953527","1398581775949918208","eunso___o"
"1788762664342282706","Fri May 10 02:47:07 +0000 2024","0","Aku mau uninstall ojol the game dadaah soalnya butuh space banyak sedih bat","1788762664342282706","","","in","+62 Bandung","0","0","0","https://x.com/rlsmoyed/status/1788762664342282706","1167066466585153538","rlsmoyed"
"1786342213234155725","Fri May 03 10:29:06 +0000 2024","0","Masih Aktif! Ini Kumpulan Kode Redeem Ojol The Game 3 Mei 2024 https://t.co/pOBGJbmhNH #Game #Giftcode #KodeRedeem #Ojolthegame","1786342213234155725","","","in","Sunda","0","0","0","https://x.com/CepOtong/status/1786342213234155725","1733547943993716736","CepOtong"
"1769334719907586203","Sun Mar 17 12:07:24 +0000 2024","0","Ojol main ojol the game ketika lagi ngojol haha wtf am I tweeting https://t.co/4djTf5DAtt","1769334719907586203","https://pbs.twimg.com/tweet_video_thumb/GI3wiuJbsAAV8b9.jpg","","in","Earth-1218","0","1","0","https://x.com/fadlyputra/status/1769334719907586203","56323395","fadlyputra"
"1780188069532168526","Tue Apr 16 10:54:44 +0000 2024","0","Wah ini roblox gatic sama ojol the game sama apa kita jadwalin aja ya beruntun? Soalnya 3 kepilih gitu looh.","1780188069532168526","","","in","Linkon","0","1","0","https://x.com/ImUrBestea/status/1780188069532168526","1763943085661392896","ImUrBestea"
"1777196422389187050","Mon Apr 08 04:47:00 +0000 2024","0","anjay baru tau ojol the game skrg ada fitur mabar","1777196422389187050","","","in","exo saranghaja","0","0","0","https://x.com/gurlyhun/status/1777196422389187050","1241545999782268928","gurlyhun"
"1774739586364928398","Mon Apr 01 10:04:25 +0000 2024","0","https://t.co/KDVT0CUlLf guys ojol the game mau adain fitur mabar deh kayanya.......","1774739586364928398","","","in","@khayanazure on ig","0","0","0","https://x.com/soleiillz/status/1774739586364928398","1741708753601486848","soleiillz"
"1774556936006185323","Sun Mar 31 21:58:37 +0000 2024","1","Monday Morning Cepat Klaim Kode Redeem Ojol The Game Hari ini 1 April 2024 tuk Charge Energy Top Up Saldo Dana https://t.co/UhD32yFsQd #ojolthegame #KodeRedeemOjolTheGame #Kode #RedeemCode #ojol #game","1774556936006185323","","","in","Kuningan, Jawa Barat","0","0","0","https://x.com/PR_Kuningan/status/1774556936006185323","1337831150287384576","PR_Kuningan"
"1775264861146280335","Tue Apr 02 20:51:40 +0000 2024","1","Anyarnya Joss nih Kode Redeem Ojol The Game Hari ini Update 3 April 2024 Bisa Charge Energy Top Up Saldo Dana https://t.co/h0J5Qgl5Pd #ojolthegame #ojol #kodeojolthegame #BINI","1775264861146280335","","","in","Kuningan, Jawa Barat","0","0","0","https://x.com/PR_Kuningan/status/1775264861146280335","1337831150287384576","PR_Kuningan"
"1781129303079674364","Fri Apr 19 01:14:52 +0000 2024","1","Update Terbaru! 10 Gift Ojol The Game 19 April 2024 Reward Motor Ninja dan HP Gratis Buru Klaim Sekarang! https://t.co/CkCJ1sdAvF","1781129303079674364","","","in","Indonesia","0","0","1","https://x.com/Debysndari10/status/1781129303079674364","1256081575","Debysndari10"
"1784390131979550837","Sun Apr 28 01:12:14 +0000 2024","1","Redeem Sekarang! Gift Code Ojol The Game hari ini 28 April 2024 Resmi Langsung CodeXPlore https://t.co/TAAQpGDh6U","1784390131979550837","","","in","Indonesia","0","0","1","https://x.com/Debysndari10/status/1784390131979550837","1256081575","Debysndari10"
"1775514531047067793","Wed Apr 03 13:23:46 +0000 2024","2","biduannya ojol the game ini mah.","1775514531047067793","","","in","drafting ☆₊⁺🦢","0","2","1","https://x.com/HaruuUtsukushii/status/1775514531047067793","1592047483512713216","HaruuUtsukushii"
"1792911761584291853","Tue May 21 13:34:09 +0000 2024","0","Cara Mabar Ojol The Game Kini Ada Fitur Multiplayer https://t.co/yp4gK1osZj","1792911761584291853","","","in","","0","0","0","https://x.com/IDNTimes/status/1792911761584291853","388190238","IDNTimes"
"1764272654826209494","Sun Mar 03 12:52:34 +0000 2024","0","yang main game ojol lucu lucu bangetda","1764272654826209494","","","in","Tangerang, Banten","0","0","0","https://x.com/acyinn/status/1764272654826209494","1073484638364917760","acyinn"
"1778136266535739464","Wed Apr 10 19:01:36 +0000 2024","0","ASIK! Update Kode Redeem Ojol The Game 10 April 2024 Baru Dibagikan 1 Menit yang Lalu Yuk Klaim Disini https://t.co/efO1UwxyIq #Tekno #Giftcode #KodeRedeem #Ojolthegame","1778136266535739464","","","in","Indonesia","0","0","2","https://x.com/KoranMandalaCom/status/1778136266535739464","1387556101","KoranMandalaCom"
"1778152985530622336","Wed Apr 10 20:08:02 +0000 2024","1","Raih Kemenangan Top Up Saldo Dana Plus Charge Energy dengan Kode Redeem Ojol The Game Special Lebaran 2024 https://t.co/g2cWnvDFz0 #ojol #lebaran2024 #OjolTheGame #KodeRedeem #IdulFitri1445H","1778152985530622336","","","in","Kuningan, Jawa Barat","0","0","0","https://x.com/PR_Kuningan/status/1778152985530622336","1337831150287384576","PR_Kuningan"
"1774102976225022327","Sat Mar 30 15:54:45 +0000 2024","0","Request plat di ojol the game berapaan ya? Mau bikin DK 1 KON","1774102976225022327","","","in","Bali, Indonesia","0","0","0","https://x.com/tansanjuicee/status/1774102976225022327","2396802132","tansanjuicee"
"1777134769459065103","Mon Apr 08 00:42:01 +0000 2024","0","Habis menemukan ojol the game in real life. Mentang-mentang jalanan sepi ibu-ibu parkir sepeda listrik di tengah jalan sementara orangnya sibuk ngerumpi sambil pilih-pilih ketupat. (:","1777134769459065103","","","in","Mariana Trench","0","0","0","https://x.com/avoirvst/status/1777134769459065103","2198587722","avoirvst"
"1773434756430172350","Thu Mar 28 19:39:29 +0000 2024","0","Tips Bermain Ojol The Game: Meningkatkan Keterampilan dan Meraih Kemenangan https://t.co/Ndnqzg4MoW | towel | illit | bawaslu | thailand | ojol the game | #ojolthegame","1773434756430172350","","","in","Bandung | Indonesia","0","0","1","https://x.com/iwansidkar/status/1773434756430172350","231363970","iwansidkar"
"1777049353523491118","Sun Apr 07 19:02:36 +0000 2024","0","Ojol The Game Makin Terkenal Ini Harapan Para Pencari Orderan https://t.co/ewNzB2ohX6 #Tekno #Hantu","1777049353523491118","","","in","Indonesia","0","0","1","https://x.com/KoranMandalaCom/status/1777049353523491118","1387556101","KoranMandalaCom"
"1777647781164744914","Tue Apr 09 10:40:32 +0000 2024","1","Sikat Edisi Takbiran! 13 Gift Code Ojol The Game 9 April 2024 Reward 10.000 Koin dan 15.000 EXP https://t.co/rj3aSYdvIG","1777647781164744914","","","in","Indonesia","0","0","1","https://x.com/Debysndari10/status/1777647781164744914","1256081575","Debysndari10"
"1777065368470933653","Sun Apr 07 20:06:14 +0000 2024","0","UPDATE! Ini Kumpulan Kode Redeem Ojol The Game Terbaru 7 April 2024 Yuk Klaim https://t.co/Elvs0FPtWk #Tekno #CodeXplore","1777065368470933653","","","in","Indonesia","0","0","1","https://x.com/KoranMandalaCom/status/1777065368470933653","1387556101","KoranMandalaCom"
"1781868034241835110","Sun Apr 21 02:10:19 +0000 2024","1","Gift Code Ojol The Game Hari ini 21 April 2024 Dapatkan EXP dan Coin Unlimited https://t.co/Ph0I1nsLGl","1781868034241835110","","","in","Indonesia","0","0","1","https://x.com/Debysndari10/status/1781868034241835110","1256081575","Debysndari10"
"1780772222153765233","Thu Apr 18 01:35:57 +0000 2024","1","Nggak Perlu Top Up 5 Gift Code Terbaru Ojol The Game Klaim Kode Redeem Sekarang! https://t.co/7mkfS9PeTG","1780772222153765233","","","in","Indonesia","0","0","1","https://x.com/Debysndari10/status/1780772222153765233","1256081575","Debysndari10"
"1778022196281286818","Wed Apr 10 11:28:20 +0000 2024","1","14 Gift Code Ojol The Game 10 April 2024 Klaim Kode Redeemnya Spesial Lebaran Segera Reward 15.000 EXP! https://t.co/BdWPR0tViV","1778022196281286818","","","in","Indonesia","0","0","1","https://x.com/Debysndari10/status/1778022196281286818","1256081575","Debysndari10"
